"id_obra";"descricao";"periodo";"qtd_dias";"status_obra";"licitacao";"empresa";"modalidade";"valor";"fonte_recurso";"vigencia_projeto";"projeto";"id_unidade_responsavel";"unidade_responsavel"
"5850";"CONSTRUÇÃO DA 1ª ETAPA DO PRÉDIO DO SAPEC - SETOR AVANÇADO DE PESQUISAS CLÍNICAS EXPERIMENTAIS DO CENTRO DE BIOCIÊNCIAS DA UFRN.";"30/06/2010 - 26/05/2011";"330";"FINALIZADA";"1/2010";" 03.322.854/0001-82 - HL ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.299.490,38";;"30/10/2006 - 29/10/2012";"FUNPEC/FINEP/INFRA V (2212006)";"2";"SUPERINTENDÊNCIA DE INFORMÁTICA"
"6755";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DO BLOCO 02 DO PAVILHÃO ACADÊMICO DO CAMPUS AVANÇADO DO TRAIRI - SANTA CRUZ/RN";"15/04/2011 - 02/08/2013";"390";"CONTRATO FINALIZADO";"7/2010";" 03.271.170/0001-07 - APV EMPREENDIMENTOS LTDA";"CONCORRÊNCIA";"R$     3.396.272,30";"TESOURO - EDUCAÇÃO (112000000)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"6648";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA REFORMA E AMPLIAÇÃO DO PAVILHÃO ADMINISTRATIVO DO CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"14/03/2011 - 03/12/2012";"360";"FINALIZADA";"12/2010";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.289.901,31";"SUS(1513689610) (151368961)";;;"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA"
"6878";"PAVILHÃO ADMINISTRATIVO DO CENTRO DE CIÊNCIAS HUMANAS LETRAS E ARTES PARA INSTALAÇÃO DO LABPLAN E DOS CURSOS DE GESTÃO EM POLÍTICAS PÚBLICAS E DE LÍNGUA ESPANHOLA, NO CAMPUS CENTRAL DA UFRN";"27/05/2011 - 21/02/2012";"270";"FINALIZADA";"15/2010";" 35.275.841/0001-96 - PISO A TETO CONSTRUÇÕES E INCORPORAÇÃO LTDA";"CONCORRÊNCIA";"R$     2.085.839,20";;"28/12/2007 - 28/03/2013";"FUNPEC/UFRN CONV. 164/2007 - REUNI (2532007)";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES"
"5850";"CONSTRUÇÃO DA 1ª ETAPA DO PRÉDIO DO SAPEC - SETOR AVANÇADO DE PESQUISAS CLÍNICAS EXPERIMENTAIS DO CENTRO DE BIOCIÊNCIAS DA UFRN.";"30/06/2010 - 26/05/2011";"330";"FINALIZADA";"1/2010";" 03.322.854/0001-82 - HL ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.299.490,38";;"13/11/2007 - 13/12/2012";"FUNPEC/FINEP/CT INFRA-VI (2082007)";"2";"SUPERINTENDÊNCIA DE INFORMÁTICA"
"6448";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA AMPLIAÇÃO DO BLOCO 01 DO PAVILHÃO ACADÊMICO DO CAMPUS AVANÇADO DO TRAIRI - SANTA CRUZ /RN ";"31/12/2010 - 06/12/2012";"270";"FINALIZADA";"8/2010";" 03.271.170/0001-07 - APV EMPREENDIMENTOS LTDA";"CONCORRÊNCIA";"R$     2.051.886,77";"SUS(1513689610) (151368961)";;;"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA"
"5850";"CONSTRUÇÃO DA 1ª ETAPA DO PRÉDIO DO SAPEC - SETOR AVANÇADO DE PESQUISAS CLÍNICAS EXPERIMENTAIS DO CENTRO DE BIOCIÊNCIAS DA UFRN.";"30/06/2010 - 26/05/2011";"330";"FINALIZADA";"1/2010";" 03.322.854/0001-82 - HL ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.299.490,38";;"08/12/2008 - 08/12/2013";"FUNPEC/FINEP/CT-INFRA VII (1972008)";"2";"SUPERINTENDÊNCIA DE INFORMÁTICA"
"6447";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DO NOVO SETOR DE INTERNAMENTO DO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES  5ª ETAPA, REFERENTE À CONCLUSÃO DO 1º, 2º E 3º SUB-SOLOS ";"31/12/2010 - 22/10/2012";"330";"FINALIZADA";"2/2010";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     3.167.468,85";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES"
"6384";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA AMPLIAÇÃO DO DEPARTAMENTO DE COMUNICAÇÃO SOCIAL DO CCHLA NO CAMPUS CENTRAL DA UFRN ";"17/12/2010 - 12/11/2011";"330";"CONTRATO RESCINDIDO";"10/2010";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"CONCORRÊNCIA";"R$     2.060.567,26";"TESOURO - EDUCAÇÃO (112000000)";;;"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES"
"6382";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE PESQUISA E INOVAÇÃO EM TECNOLOGIA DA INFORMAÇÃO (NPITI) NO CAMPUS CENTRAL DA UFRN";"17/12/2010 - 11/11/2011";"329";"SUSPENSA";"6/2010";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"CONCORRÊNCIA";"R$     1.691.085,12";;"22/07/2010 - 22/12/2013";"FUNPEC/UFRN CONV. 233/2010 - METROPOLE DIGITAL II - FINEP (992010)";"445";"CENTRO DE TECNOLOGIA"
"6876";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DA 2ª ETAPA DO CENTRO DE EDUCAÇÃO ";"27/05/2011 - 18/03/2013";"391";"FINALIZADA";"18/2010";" 09.376.468/0001-50 - CST CONSTRUCOES E SERVICOS TECNICOS LTDA";"CONCORRÊNCIA";"R$     1.379.540,44";"SUS(1513689610) (151368961)";;;"5234";"CENTRO DE EDUCACAO - CEDUC"
"6876";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DA 2ª ETAPA DO CENTRO DE EDUCAÇÃO ";"27/05/2011 - 18/03/2013";"391";"FINALIZADA";"18/2010";" 09.376.468/0001-50 - CST CONSTRUCOES E SERVICOS TECNICOS LTDA";"CONCORRÊNCIA";"R$     1.379.540,44";"TESOURO - EDUCAÇÃO (112000000)";;;"5234";"CENTRO DE EDUCACAO - CEDUC"
"6881";"CONSTRUÇÃO DO DEPARTAMENTO DE NUTRIÇÃO, NO CAMPUS CENTRAL DA UFRN";"27/05/2011 - 21/02/2012";"270";"FINALIZADA";"16/2010";" 09.376.468/0001-50 - CST CONSTRUCOES E SERVICOS TECNICOS LTDA";"CONCORRÊNCIA";"R$     8.575.847,11";;"28/12/2007 - 28/03/2013";"FUNPEC/UFRN CONV. 164/2007 - REUNI (2532007)";"440";"CENTRO DE BIOCIÊNCIAS"
"6380";"CONSTRUÇÃO DO PRÉDIO DESTINADO AOS LABORATÓRIOS DOS NOVOS CURSOS DE ENGENHARIA - CENTRO DE TECNOLOGIA - UFRN.";"17/12/2010 - 11/03/2012";"450";"CONTRATO FINALIZADO";"9/2010";" 03.561.128/0001-12 - DIRECTA ENGENHARIA E PROJETOS LTDA";"CONCORRÊNCIA";"R$    13.482.602,58";;"28/12/2007 - 28/03/2013";"FUNPEC/UFRN CONV. 164/2007 - REUNI (2532007)";"445";"CENTRO DE TECNOLOGIA"
"6360";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DA RESIDÊNCIA UNIVERSITÁRIA DO CAMPUS AVANÇADO DO TRAIRI - SANTA CRUZ /RN ";"10/12/2010 - 06/09/2011";"270";"CONTRATO RESCINDIDO";"11/2010";" 06.350.657/0001-65 - FORTE EMP., CONST. E SERV. LTDA.";"CONCORRÊNCIA";"R$       770.924,37";;;;"3443";"NUCLEO DE SANTA CRUZ"
"6646";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA AMPLIAÇÃO DA ESCOLA DE ENFERMAGEM DE NATAL NO CAMPUS CENTRAL DA UFRN ";"14/03/2011 - 03/11/2012";"540";"FINALIZADA";"14/2010";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"CONCORRÊNCIA";"R$     1.486.632,42";"SUS(1513689610) (151368961)";;;"205";"ESCOLA DE SAÚDE"
"6462";"CONSTRUÇÃO DO CENTRO INTEGRADO DE VOCAÇÃO TECNOLÓGICA DE NATAL  CIVT CAMPUS UNIVERSITÁRIO  UFRN";"04/01/2011 - 25/09/2012";"630";"FINALIZADA";"5/2010";" 23.492.713/0001-15 - CONSTRUTORA CASTELO BRANCO";"CONCORRÊNCIA";"R$    23.436.276,92";;"22/07/2010 - 22/12/2013";"FUNPEC/UFRN CONV. 233/2010 - METROPOLE DIGITAL II - FINEP (992010)";"2978";"ADMINISTRAÇÃO CENTRAL - GASTOS CT"
"6924";"O PRESENTE CONTRATO TEM COMO OBJETO A CONSTRUÇÃO DO BLOCO IV PARA A RESIDÊNCIA UNIVERSITÁRIA, NO CAMPUS CENTRAL DA UFRN. ";"10/06/2011 - 31/03/2013";"330";"FINALIZADA";"17/2010";" 09.376.468/0001-50 - CST CONSTRUCOES E SERVICOS TECNICOS LTDA";"CONCORRÊNCIA";"R$     2.389.616,90";"TESOURO - EDUCAÇÃO (112000000)";;;"1463";"RESIDENCIAS UNIVERSITÁRIAS"
"6878";"PAVILHÃO ADMINISTRATIVO DO CENTRO DE CIÊNCIAS HUMANAS LETRAS E ARTES PARA INSTALAÇÃO DO LABPLAN E DOS CURSOS DE GESTÃO EM POLÍTICAS PÚBLICAS E DE LÍNGUA ESPANHOLA, NO CAMPUS CENTRAL DA UFRN";"27/05/2011 - 21/02/2012";"270";"FINALIZADA";"15/2010";" 35.275.841/0001-96 - PISO A TETO CONSTRUÇÕES E INCORPORAÇÃO LTDA";"CONCORRÊNCIA";"R$     2.085.839,20";;"08/12/2008 - 08/12/2013";"FUNPEC/FINEP/CT-INFRA VII (1972008)";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES"
"6160";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DOS PRÉDIOS DESTINADOS A UM BLOCO DE SALAS DE AULAS E A UM AUDITÓRIO NO CENTRO DE ENSINO SUPERIOR DO SERIDÓ CAMPUS DE CAICÓ ";"05/10/2010 - 31/08/2011";"330";"FINALIZADA";"4/2010";" 04.201.519/0001-99 - ESTRUTURAL EDIFICAÇÕES E PROJETOS LTDA";"CONCORRÊNCIA";"R$     1.979.475,11";"TESOURO - EDUCAÇÃO (112000000)";;;"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ"
"7199";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA AMPLIAÇÃO DO DEPARTAMENTO DE COMUNICAÇÃO SOCIAL DO CCHLA NO CAMPUS CENTRAL DA UFRN. ";"12/09/2011 - 04/07/2013";"661";"CONTRATO FINALIZADO";"10/2010";" 03.271.170/0001-07 - APV EMPREENDIMENTOS LTDA";"CONCORRÊNCIA";"R$     2.448.219,49";;;;"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA"
"7148";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO LABORATÓRIO INSTITUCIONAL DE MICROSCOPIA ELETRÔNICA E CARACTERIZAÇÃO DE MATERIAIS E LABORATÓRIO DE METROLOGIA - LIME.";"30/08/2011 - 24/08/2012";"360";"FINALIZADA";"2/2010";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     2.119.210,58";;"25/11/2010 - 27/12/2014";"FUNPEC/UFRN/LIME E METROLOGIA - CONT. 109/2010 (1342010)";"445";"CENTRO DE TECNOLOGIA"
"7277";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DA 1ª ETAPA DO PRÉDIO DO CENTRO DE TREINAMENTO E EDUCAÇÃO PROFISSIONAL E ESCOLA DE GOVERNO DA UFRN ";"14/10/2011 - 14/07/2013";"270";"FINALIZADA";"1/2011";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.712.919,33";"TESOURO - EDUCAÇÃO (112000000)";;;"1686";"ESCOLA DE GOVERNO"
"7128";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE ESTUDOS E PESQUISAS EM CIÊNCIAS SOCIAIS APLICADAS - NEPSA, NO CAMPUS CENTRAL DA UFRN.";"02/09/2011 - 25/11/2012";"450";"FINALIZADA";"1/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     3.258.377,34";;"02/08/2005 - 02/02/2013";"FINEP/CT-INFRA 01/04 (1752005)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"7128";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE ESTUDOS E PESQUISAS EM CIÊNCIAS SOCIAIS APLICADAS - NEPSA, NO CAMPUS CENTRAL DA UFRN.";"02/09/2011 - 25/11/2012";"450";"FINALIZADA";"1/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     3.258.377,34";;"03/09/2009 - 03/05/2019";"FUNPEC/FINEP/CT-INFRA-PROINFRA 01/2008 (1102009)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"7128";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE ESTUDOS E PESQUISAS EM CIÊNCIAS SOCIAIS APLICADAS - NEPSA, NO CAMPUS CENTRAL DA UFRN.";"02/09/2011 - 25/11/2012";"450";"FINALIZADA";"1/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     3.258.377,34";;"08/12/2008 - 08/12/2013";"FUNPEC/FINEP/CT-INFRA VII (1972008)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"7128";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE ESTUDOS E PESQUISAS EM CIÊNCIAS SOCIAIS APLICADAS - NEPSA, NO CAMPUS CENTRAL DA UFRN.";"02/09/2011 - 25/11/2012";"450";"FINALIZADA";"1/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     3.258.377,34";;"13/10/2011 - 31/07/2014";"FUNPEC/UFRN/COMPLEMENTACAO NEPSA II (502011)";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"7129";"CONSTRUÇÃO DA 2ª ETAPA DO PRÉDIO DO SAPEC - SETOR AVANÇADO DE PESQUISAS CLÍNICAS EXPERIMENTAIS DO CENTRO DE BIOCIÊNCIAS DA UFRN";"25/08/2011 - 18/01/2013";"270";"FINALIZADA";"3/2011";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"CONCORRÊNCIA";"R$       953.967,33";"TESOURO - EDUCAÇÃO (112000000)";;;"440";"CENTRO DE BIOCIÊNCIAS"
"7130";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA AMPLIAÇÃO DO PRÉDIO DA REITORIA ";"25/08/2011 - 15/04/2013";"270";"FINALIZADA";"5/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     2.146.381,30";"TESOURO - EDUCAÇÃO (112000000)";;;"4659";"REITORIA"
"7131";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DA RESIDÊNCIA UNIVERSITÁRIA DO CAMPUS AVANÇADO DO TRAIRI - SANTA CRUZ /RN ";"25/08/2011 - 02/12/2012";"270";"FINALIZADA";"4/2011";" 04.259.129/0001-70 - ALCALINAS SERVIÇOS LTDA-ME";"CONCORRÊNCIA";"R$     1.103.731,06";"TESOURO - EDUCAÇÃO (112000000)";;;"3443";"NUCLEO DE SANTA CRUZ"
"7272";"CONSTRUÇÃO DA SUBESTAÇÃO ELÉTRICA PARA 69KV/13,8KV, COM POTÊNCIA INSTALADA DE 10MVA E PREVISÃO DE EXPANSÃO PARA 20MVA, NO CAMPUS CENTRAL DE UFRN.";"14/10/2011 - 07/11/2012";"390";"FINALIZADA";"2/2011";" 01.848.287/0001-77 - TECMON MOTAGENS TÉCNICAS INDUSTRIAIS LTDA";"CONCORRÊNCIA";"R$     3.398.000,00";"TESOURO - EDUCAÇÃO (112000000)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"7615";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE PESQUISA E INOVAÇÃO EM TECNOLOGIA DA INFORMAÇÃO (NPITI) NO CAMPUS CENTRAL DA UFRN.";"16/02/2012 - 11/01/2013";"330";"FINALIZADA";"12/2011";" 04.145.787/0001-30 - ECCL - EMPREENDIMENTOS E CONSTRUÇÃO CIVIL LTDA";"CONCORRÊNCIA";"R$     3.632.238,86";;"22/07/2010 - 22/12/2013";"FUNPEC/UFRN CONV. 233/2010 - METROPOLE DIGITAL II - FINEP (992010)";"445";"CENTRO DE TECNOLOGIA"
"7429";"O  PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DO PRÉDIO DESTINADO A RESIDÊNCIA UNIVERSITÁRIA DA ESCOLA AGRÍCOLA DE JUNDIAÍ - CAMPUS DE MACAÍBA - UFRN ";"09/12/2011 - 27/01/2014";"360";"EM RECEBIMENTO PROVISÓRIO";"8/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     2.101.602,12";;;;"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ"
"7426";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DO PRÉDIO DESTINADO AO RESTAURANTE UNIVERSITÁRIO DA ESCOLA AGRÍCOLA DE JUNDIAÍ - CAMPUS DE MACAÍBA - UFRN ";"09/12/2011 - 25/02/2014";"360";"FINALIZADA";"9/2011";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.738.242,38";"TESOURO - ORDINÁRIO (100000000)";;;"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ"
"7420";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DO RESTAURANTE UNIVERSITÁRIO DO CAMPUS DE SANTA CRUZ ";"09/12/2011 - 30/06/2013";"330";"FINALIZADA";"7/2011";" 04.259.129/0001-70 - ALCALINAS SERVIÇOS LTDA-ME";"CONCORRÊNCIA";"R$     1.103.735,77";;;;"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA"
"7416";"O PRESENTE CONTRATO TEM COMO OBJETO A  EXECUÇÃO DA REESTRUTURAÇÃO DA REDE DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DO CAMPUS CENTRAL DA UFRN, COM A IMPLANTAÇÃO DAS ESTRUTURAS EL DE SAÍDA DA SUBESTAÇÃO DE 69KV  10MVA - 2ª ETAPA";"09/12/2011 - 01/06/2013";"240";"FINALIZADA";"10/2011";" 02.482.629/0001-40 - CCW - ENGENHARIA LTDA - EPP / CCW ENGENHARIA";"CONCORRÊNCIA";"R$     3.493.215,81";;;;"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA"
"7502";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA ADEQUAÇÃO DE BANHEIROS PARA PORTADORES DE NECESSIDADES ESPECIAIS E AMPLIAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO FÍSICA ";"28/12/2011 - 20/06/2013";"360";"FINALIZADA";"11/2011";" 04.145.787/0001-30 - ECCL - EMPREENDIMENTOS E CONSTRUÇÃO CIVIL LTDA";"CONCORRÊNCIA";"R$     2.718.653,98";;;;"441";"CENTRO DE CIÊNCIAS DA SAÚDE"
"7294";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA CONSTRUÇÃO DO ANEXO PARA O CURSO DE ECOLOGIA, LABORATÓRIO DE MATRIZES VEGETAIS ENERGÉTICAS E SALAS DE PROFESSORES NO CENTRO DE BIOCIÊNCIAS ";"21/10/2011 - 01/01/2014";"360";"FINALIZADA";"6/2011";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONCORRÊNCIA";"R$     2.760.741,45";;;;"4892";"PROGRAMA REUNI"
"7615";"CONSTRUÇÃO DO PRÉDIO DESTINADO AO NÚCLEO DE PESQUISA E INOVAÇÃO EM TECNOLOGIA DA INFORMAÇÃO (NPITI) NO CAMPUS CENTRAL DA UFRN.";"16/02/2012 - 11/01/2013";"330";"FINALIZADA";"12/2011";" 04.145.787/0001-30 - ECCL - EMPREENDIMENTOS E CONSTRUÇÃO CIVIL LTDA";"CONCORRÊNCIA";"R$     3.632.238,86";;"08/12/2008 - 08/12/2013";"FUNPEC/FINEP/CT-INFRA VII (1972008)";"445";"CENTRO DE TECNOLOGIA"
"8537";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA MODERNIZAÇÃO DA INFRAESTRUTURA DO PARQUE POLIESPORTIVO DA UFRN - 2ª ETAPA: REESTRUTURAÇÃO DO SISTEMA ELÉTRICO.";"05/12/2012 - 28/07/2014";"330";"FINALIZADA";"8/2012";" 08.482.291/0001-03 - PROSENG-PROJETOS E SERVIÇOS DE ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     5.806.510,91";"TESOURO - ORDINÁRIO (100000000)";;;;
"8482";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA REFORMA E AMPLIAÇÃO DO DEPARTAMENTO DE ASSISTÊNCIA AO SERVIDOR- DAS ";"23/11/2012 - 16/03/2015";"360";"FINALIZADA";"4/2012";" 16.667.638/0001-10 - L & L ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     3.831.357,37";;;;;
"8446";"O PRESENTE CONTRATOP TEM COMO OBJETO A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA COMPLEMENTAÇÃO DA OBRA DE CONSTRUÇÃO DOS PRÉDIOS DESTINADOS A UM BLOCO DE SALAS DE AULAS  NO CENTRO DE ENSINO SUPERIOR DO SERIDÓ - CAMPUS DE CAICÓ.";"12/11/2012 - 09/08/2013";"270";"CONTRATO FINALIZADO";"3/2012";" 12.316.279/0001-04 - CONSTRUTORA SAMAMBAIA LTDA";"CONCORRÊNCIA";"R$       666.858,08";;;;;
"9356";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA REFORMA DO SETOR DA INTERNAÇÃO PARA PRÉ-PARTO, PARTO E PUERPÉRIO (PPP) DO HOSPITAL UNIVERSITÁRIO ANA BEZERRA.";"20/09/2013 - 12/06/2015";"240";"FINALIZADA";"9/2012";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"CONCORRÊNCIA";"R$     1.248.144,75";;;;;
"8498";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA MODERNIZAÇÃO DA INFRAESTRUTURA DO PARQUE POLIESPORTIVO DO CAMPUS CENTRAL DA UFRN  1ª ETAPA, CORRESPONDENTE À CONSTRUÇÃO DAS BASES DA PISTA DE ATLETISMO E PISTAS COMPLEMENTARES E DO CAMPO DE FUTEBOL OFICIAL.";"05/12/2012 - 30/11/2013";"360";"FINALIZADA";"6/2012";" 57.396.418/0001-87 - PLAYPISO PISOS ESPORTIVOS LTDA";"CONCORRÊNCIA";"R$     3.979.833,96";"ME - NEBPD (118033904)";;;;
"9354";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA REFORMA DO CENTRO CIRÚRGICO E DA CENTRAL DE MATERIAL ESTERILIZADO DO HOSPITAL UNIVERSITÁRIO ANA BEZERRA.";"20/09/2013 - 12/06/2015";"240";"FINALIZADA";"10/2012";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"CONCORRÊNCIA";"R$       965.703,42";;;;;
"8498";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO DA MODERNIZAÇÃO DA INFRAESTRUTURA DO PARQUE POLIESPORTIVO DO CAMPUS CENTRAL DA UFRN  1ª ETAPA, CORRESPONDENTE À CONSTRUÇÃO DAS BASES DA PISTA DE ATLETISMO E PISTAS COMPLEMENTARES E DO CAMPO DE FUTEBOL OFICIAL.";"05/12/2012 - 30/11/2013";"360";"FINALIZADA";"6/2012";" 57.396.418/0001-87 - PLAYPISO PISOS ESPORTIVOS LTDA";"CONCORRÊNCIA";"R$     3.979.833,96";"SUS(1513689610) (151368961)";;;;
